usr_login,usr_mdp,nom,prenom,est_etudiant,est_retraite
xavier.schmitt,schmitt602,Schmitt,Xavier,TRUE,TRUE
chantal.michaud,michaud785,Michaud,Chantal,TRUE,FALSE
pauline.pasquier,pasquier467,Pasquier,Pauline,TRUE,FALSE
élodie.faure,faure695,Faure,Élodie,TRUE,FALSE
alexandria.martel,martel818,Martel,Alexandria,TRUE,FALSE
eugène.renault,renault328,Renault,Eugène,TRUE,TRUE
maryse.courtois,courtois901,Courtois,Maryse,TRUE,TRUE
roland.pascal,pascal811,Pascal,Roland,FALSE,TRUE
gilbert.guillou,guillou456,Guillou,Gilbert,FALSE,FALSE
alfred.meyer,meyer801,Meyer,Alfred,FALSE,FALSE
eugène.goncalves,goncalves358,Goncalves,Eugène,FALSE,TRUE
inès.rey,rey321,Rey,Inès,TRUE,TRUE
adélaïde.boulanger,boulanger409,Boulanger,Adélaïde,FALSE,FALSE
rémy.lagarde,lagarde968,Lagarde,Rémy,TRUE,FALSE
jeannine.lopes,lopes936,Lopes,Jeannine,FALSE,TRUE
céline.david,david975,David,Céline,TRUE,TRUE
lorraine.parent,parent197,Parent,Lorraine,TRUE,FALSE
charlotte.parent,parent557,Parent,Charlotte,TRUE,FALSE
amélie.maillet,maillet107,Maillet,Amélie,FALSE,FALSE
manon.gonzalez,gonzalez987,Gonzalez,Manon,TRUE,FALSE
marcel.leduc,leduc644,Leduc,Marcel,FALSE,TRUE
richard.dubois,dubois597,Dubois,Richard,TRUE,TRUE
alfred.reynaud,reynaud142,Reynaud,Alfred,TRUE,FALSE
rémy.guyon,guyon206,Guyon,Rémy,FALSE,TRUE
marcelle.guillet,guillet926,Guillet,Marcelle,FALSE,FALSE
michelle.lefebvre,lefebvre360,Lefebvre,Michelle,TRUE,TRUE
jeanne.dos santos,dos santos401,Dos Santos,Jeanne,FALSE,FALSE
robert.labbé,labbé497,Labbé,Robert,FALSE,TRUE
dominique.allain,allain541,Allain,Dominique,FALSE,FALSE
guy.guichard,guichard534,Guichard,Guy,TRUE,TRUE
raymond.charles,charles711,Charles,Raymond,TRUE,FALSE
victor.lefebvre,lefebvre365,Lefebvre,Victor,TRUE,FALSE
noël.hervé,hervé648,Hervé,Noël,TRUE,FALSE
françois.pinto,pinto309,Pinto,François,TRUE,FALSE
laurent.lecoq,lecoq740,Lecoq,Laurent,TRUE,FALSE
chantal.delmas,delmas334,Delmas,Chantal,TRUE,TRUE
sophie.arnaud,arnaud664,Arnaud,Sophie,TRUE,TRUE
nathalie.torres,torres937,Torres,Nathalie,FALSE,FALSE
matthieu.morin,morin546,Morin,Matthieu,FALSE,TRUE
nathalie.lévêque,lévêque378,Lévêque,Nathalie,FALSE,TRUE
claude.marchand,marchand510,Marchand,Claude,TRUE,FALSE
thérèse.nguyen,nguyen142,Nguyen,Thérèse,TRUE,FALSE
marcelle.perrier,perrier391,Perrier,Marcelle,FALSE,FALSE
léon.peltier,peltier711,Peltier,Léon,TRUE,FALSE
antoinette.bruneau,bruneau357,Bruneau,Antoinette,FALSE,TRUE
anaïs.gomez,gomez617,Gomez,Anaïs,FALSE,FALSE
olivie.maurice,maurice137,Maurice,Olivie,TRUE,FALSE
raymond.le roux,le roux499,Le Roux,Raymond,FALSE,TRUE
océane.delorme,delorme312,Delorme,Océane,TRUE,FALSE
joseph.martin,martin500,Martin,Joseph,FALSE,FALSE
victor.leroy,leroy910,Leroy,Victor,TRUE,FALSE
emmanuelle.lelièvre,lelièvre707,Lelièvre,Emmanuelle,FALSE,FALSE
valentine.joseph,joseph890,Joseph,Valentine,FALSE,TRUE
marcel.hoareau,hoareau179,Hoareau,Marcel,TRUE,TRUE
colette.blot,blot821,Blot,Colette,FALSE,FALSE
benjamin.marie,marie479,Marie,Benjamin,TRUE,TRUE
julie.gauthier,gauthier398,Gauthier,Julie,FALSE,FALSE
susan.lagarde,lagarde516,Lagarde,Susan,FALSE,TRUE
henri.poirier,poirier344,Poirier,Henri,TRUE,TRUE
sébastien.chevalier,chevalier477,Chevalier,Sébastien,TRUE,FALSE
gilles.adam,adam338,Adam,Gilles,FALSE,FALSE
marcel.potier,potier234,Potier,Marcel,FALSE,TRUE
georges.vaillant,vaillant945,Vaillant,Georges,FALSE,FALSE
marie.daniel,daniel642,Daniel,Marie,FALSE,FALSE
laurent.gonzalez,gonzalez865,Gonzalez,Laurent,TRUE,FALSE
marie.hamel,hamel260,Hamel,Marie,FALSE,FALSE
margaud.legros,legros981,Legros,Margaud,FALSE,FALSE
inès.berger,berger998,Berger,Inès,TRUE,FALSE
constance.berger,berger999,Berger,Constance,FALSE,TRUE
michelle.morin,morin645,Morin,Michelle,FALSE,FALSE
marthe.laroche,laroche899,Laroche,Marthe,FALSE,FALSE
philippine.guilbert,guilbert463,Guilbert,Philippine,TRUE,FALSE
chantal.lefort,lefort113,Lefort,Chantal,FALSE,TRUE
maggie.rivière,rivière594,Rivière,Maggie,FALSE,FALSE
brigitte.lagarde,lagarde863,Lagarde,Brigitte,FALSE,TRUE
roger.lamy,lamy887,Lamy,Roger,FALSE,TRUE
clémence.gilbert,gilbert865,Gilbert,Clémence,TRUE,TRUE
diane.barbe,barbe546,Barbe,Diane,TRUE,TRUE
marianne.leconte,leconte236,Leconte,Marianne,TRUE,FALSE
tristan.guibert,guibert134,Guibert,Tristan,FALSE,TRUE
étienne.gilles,gilles298,Gilles,Étienne,FALSE,TRUE
françois.dumont,dumont917,Dumont,François,TRUE,FALSE
arthur.breton,breton645,Breton,Arthur,TRUE,FALSE
cécile.verdier,verdier950,Verdier,Cécile,TRUE,TRUE
anaïs.gros,gros134,Gros,Anaïs,FALSE,FALSE
augustin.arnaud,arnaud736,Arnaud,Augustin,FALSE,TRUE
éléonore.legros,legros803,Legros,Éléonore,TRUE,TRUE
antoinette.laine,laine727,Laine,Antoinette,FALSE,TRUE
lucas.nguyen,nguyen319,Nguyen,Lucas,TRUE,FALSE
richard.legendre,legendre604,Legendre,Richard,FALSE,FALSE
nath.navarro,navarro490,Navarro,Nath,FALSE,TRUE
laurent.godard,godard788,Godard,Laurent,FALSE,TRUE
jean.lefort,lefort108,Lefort,Jean,FALSE,TRUE
édith.ferreira,ferreira865,Ferreira,Édith,TRUE,FALSE
diane.vallée,vallée719,Vallée,Diane,TRUE,FALSE
auguste.leconte,leconte212,Leconte,Auguste,TRUE,TRUE
augustin.faure,faure406,Faure,Augustin,TRUE,FALSE
david.marie,marie625,Marie,David,FALSE,FALSE
guillaume.aubert,aubert499,Aubert,Guillaume,FALSE,FALSE
philippine.duval,duval958,Duval,Philippine,FALSE,TRUE
henriette.deschamps,deschamps693,Deschamps,Henriette,TRUE,FALSE
denise.lebrun,lebrun299,Lebrun,Denise,FALSE,FALSE
éléonore.bernier,bernier966,Bernier,Éléonore,TRUE,FALSE
stéphane.leclercq,leclercq190,Leclercq,Stéphane,TRUE,TRUE
aimé.clerc,clerc668,Clerc,Aimé,FALSE,TRUE
timothée.legendre,legendre941,Legendre,Timothée,TRUE,TRUE
françois.de sousa,de sousa816,De Sousa,François,TRUE,FALSE
maggie.chevalier,chevalier928,Chevalier,Maggie,TRUE,TRUE
caroline.hoarau,hoarau586,Hoarau,Caroline,FALSE,FALSE
paul.cordier,cordier817,Cordier,Paul,TRUE,FALSE
alexandre.grondin,grondin225,Grondin,Alexandre,TRUE,FALSE
augustin.perret,perret669,Perret,Augustin,TRUE,FALSE
timothée.sauvage,sauvage262,Sauvage,Timothée,FALSE,TRUE
manon.gilbert,gilbert103,Gilbert,Manon,FALSE,TRUE
marine.maillot,maillot285,Maillot,Marine,TRUE,TRUE
nath.bourgeois,bourgeois597,Bourgeois,Nath,TRUE,FALSE
louise.pasquier,pasquier839,Pasquier,Louise,TRUE,TRUE
caroline.delmas,delmas828,Delmas,Caroline,FALSE,FALSE
aurélie.gallet,gallet299,Gallet,Aurélie,FALSE,TRUE
céline.pages,pages932,Pages,Céline,FALSE,FALSE
alix.didier,didier426,Didier,Alix,FALSE,FALSE
jeanne.georges,georges914,Georges,Jeanne,TRUE,FALSE
véronique.lévêque,lévêque283,Lévêque,Véronique,TRUE,TRUE
pauline.garnier,garnier494,Garnier,Pauline,TRUE,FALSE
hugues.rousseau,rousseau526,Rousseau,Hugues,TRUE,TRUE
hugues.pineau,pineau199,Pineau,Hugues,TRUE,TRUE
robert.da costa,da costa124,Da Costa,Robert,TRUE,FALSE
odette.maillet,maillet503,Maillet,Odette,TRUE,FALSE
adèle.clément,clément898,Clément,Adèle,TRUE,TRUE
thibault.barthelemy,barthelemy489,Barthelemy,Thibault,FALSE,TRUE
frédérique.schmitt,schmitt961,Schmitt,Frédérique,TRUE,TRUE
nathalie.jacques,jacques237,Jacques,Nathalie,TRUE,TRUE
gilles.auger,auger159,Auger,Gilles,FALSE,TRUE
augustin.dupont,dupont164,Dupont,Augustin,FALSE,TRUE
julie.neveu,neveu138,Neveu,Julie,FALSE,FALSE
augustin.navarro,navarro764,Navarro,Augustin,TRUE,TRUE
sophie.coulon,coulon658,Coulon,Sophie,FALSE,FALSE
monique.vallée,vallée818,Vallée,Monique,FALSE,TRUE
corinne.garcia,garcia216,Garcia,Corinne,TRUE,FALSE
anaïs.pages,pages472,Pages,Anaïs,FALSE,FALSE
henriette.colas,colas788,Colas,Henriette,TRUE,FALSE
frédéric.antoine,antoine162,Antoine,Frédéric,TRUE,TRUE
suzanne.fontaine,fontaine794,Fontaine,Suzanne,TRUE,TRUE
georges.dupré,dupré941,Dupré,Georges,FALSE,FALSE
inès.joseph,joseph734,Joseph,Inès,TRUE,TRUE
maryse.lemaître,lemaître877,Lemaître,Maryse,TRUE,TRUE
isaac.besnard,besnard785,Besnard,Isaac,FALSE,FALSE
henri.gillet,gillet498,Gillet,Henri,TRUE,TRUE
michelle.becker,becker750,Becker,Michelle,TRUE,FALSE
édith.cousin,cousin257,Cousin,Édith,FALSE,FALSE
margot.hamon,hamon361,Hamon,Margot,TRUE,FALSE
hortense.adam,adam856,Adam,Hortense,TRUE,TRUE
danielle.diaz,diaz274,Diaz,Danielle,FALSE,TRUE
martin.carpentier,carpentier787,Carpentier,Martin,TRUE,FALSE
valentine.lemoine,lemoine778,Lemoine,Valentine,TRUE,TRUE
françois.arnaud,arnaud960,Arnaud,François,FALSE,FALSE
julie.buisson,buisson329,Buisson,Julie,TRUE,FALSE
thérèse.roux,roux877,Roux,Thérèse,FALSE,TRUE
laurence.fischer,fischer947,Fischer,Laurence,TRUE,TRUE
jean.lelièvre,lelièvre786,Lelièvre,Jean,FALSE,FALSE
adrien.cordier,cordier865,Cordier,Adrien,FALSE,FALSE
antoine.delorme,delorme343,Delorme,Antoine,FALSE,FALSE
laurent.de sousa,de sousa797,De Sousa,Laurent,TRUE,TRUE
marthe.pelletier,pelletier132,Pelletier,Marthe,TRUE,TRUE
gilles.lévy,lévy209,Lévy,Gilles,TRUE,TRUE
chantal.garnier,garnier909,Garnier,Chantal,TRUE,FALSE
christelle.leclerc,leclerc476,Leclerc,Christelle,FALSE,FALSE
arthur.colas,colas558,Colas,Arthur,TRUE,TRUE
corinne.robin,robin384,Robin,Corinne,FALSE,FALSE
patrick.dubois,dubois173,Dubois,Patrick,FALSE,FALSE
andrée.martins,martins905,Martins,Andrée,FALSE,FALSE
antoinette.barbe,barbe365,Barbe,Antoinette,FALSE,TRUE
lorraine.lopes,lopes927,Lopes,Lorraine,TRUE,FALSE
josette.le goff,le goff808,Le Goff,Josette,TRUE,FALSE
valentine.bonnet,bonnet498,Bonnet,Valentine,TRUE,FALSE
dorothée.bodin,bodin432,Bodin,Dorothée,FALSE,FALSE
adrienne.blanchet,blanchet297,Blanchet,Adrienne,FALSE,FALSE
susan.diaz,diaz539,Diaz,Susan,FALSE,TRUE
henri.fournier,fournier108,Fournier,Henri,TRUE,TRUE
frédérique.aubry,aubry487,Aubry,Frédérique,TRUE,TRUE
lorraine.poulain,poulain443,Poulain,Lorraine,FALSE,TRUE
nath.payet,payet820,Payet,Nath,TRUE,FALSE
jeannine.riou,riou481,Riou,Jeannine,TRUE,TRUE
rémy.pottier,pottier330,Pottier,Rémy,TRUE,TRUE
christophe.de oliveira,de oliveira680,De Oliveira,Christophe,TRUE,TRUE
zoé.leclerc,leclerc859,Leclerc,Zoé,FALSE,TRUE
marine.pires,pires594,Pires,Marine,TRUE,TRUE
laure.rousseau,rousseau672,Rousseau,Laure,TRUE,FALSE
benoît.sauvage,sauvage135,Sauvage,Benoît,TRUE,TRUE
hélène.navarro,navarro232,Navarro,Hélène,TRUE,TRUE
sabine.roger,roger380,Roger,Sabine,FALSE,FALSE
odette.roger,roger620,Roger,Odette,FALSE,TRUE
anaïs.faivre,faivre887,Faivre,Anaïs,TRUE,FALSE
thérèse.guérin,guérin580,Guérin,Thérèse,FALSE,TRUE
gabrielle.pinto,pinto317,Pinto,Gabrielle,TRUE,TRUE
thierry.morin,morin349,Morin,Thierry,FALSE,TRUE
victoire.vallée,vallée637,Vallée,Victoire,FALSE,TRUE
pierre.chartier,chartier662,Chartier,Pierre,TRUE,FALSE
christine.traore,traore375,Traore,Christine,TRUE,TRUE
guillaume.lejeune,lejeune746,Lejeune,Guillaume,FALSE,TRUE
charlotte.maury,maury819,Maury,Charlotte,TRUE,TRUE
denise.jean,jean922,Jean,Denise,TRUE,TRUE
anouk.le goff,le goff999,Le Goff,Anouk,FALSE,TRUE
françois.perez,perez579,Perez,François,FALSE,TRUE
catherine.dumas,dumas120,Dumas,Catherine,FALSE,TRUE
jeanne.lévy,lévy206,Lévy,Jeanne,TRUE,FALSE
robert.masson,masson787,Masson,Robert,TRUE,TRUE
henriette.durand,durand674,Durand,Henriette,TRUE,FALSE
gabriel.gérard,gérard149,Gérard,Gabriel,TRUE,FALSE
gabrielle.bernier,bernier719,Bernier,Gabrielle,FALSE,FALSE
richard.hoarau,hoarau622,Hoarau,Richard,FALSE,FALSE
emmanuelle.gilles,gilles768,Gilles,Emmanuelle,FALSE,TRUE
joséphine.lefèvre,lefèvre782,Lefèvre,Joséphine,FALSE,TRUE
william.maurice,maurice527,Maurice,William,FALSE,FALSE
guillaume.maillard,maillard433,Maillard,Guillaume,FALSE,TRUE
alex.rolland,rolland909,Rolland,Alex,TRUE,TRUE
jacques.lebrun,lebrun444,Lebrun,Jacques,TRUE,FALSE
tristan.coste,coste972,Coste,Tristan,FALSE,TRUE
margot.guibert,guibert575,Guibert,Margot,TRUE,FALSE
olivier.guichard,guichard679,Guichard,Olivier,TRUE,FALSE
élisabeth.dias,dias318,Dias,Élisabeth,FALSE,TRUE
joséphine.turpin,turpin537,Turpin,Joséphine,FALSE,FALSE
matthieu.maury,maury592,Maury,Matthieu,TRUE,TRUE
théophile.fernandes,fernandes388,Fernandes,Théophile,TRUE,FALSE
susanne.colas,colas203,Colas,Susanne,FALSE,FALSE
thibaut.delaunay,delaunay746,Delaunay,Thibaut,TRUE,FALSE
nicole.raynaud,raynaud879,Raynaud,Nicole,TRUE,FALSE
arnaude.allard,allard867,Allard,Arnaude,TRUE,FALSE
océane.françois,françois423,François,Océane,FALSE,TRUE
claire.simon,simon687,Simon,Claire,TRUE,TRUE
daniel.lemoine,lemoine954,Lemoine,Daniel,TRUE,FALSE
margot.guillou,guillou979,Guillou,Margot,FALSE,FALSE
catherine.guichard,guichard769,Guichard,Catherine,TRUE,TRUE
gilles.rey,rey609,Rey,Gilles,FALSE,TRUE
victoire.bailly,bailly264,Bailly,Victoire,FALSE,FALSE
xavier.hernandez,hernandez460,Hernandez,Xavier,FALSE,FALSE
julie.garnier,garnier165,Garnier,Julie,TRUE,TRUE
zacharie.coulon,coulon779,Coulon,Zacharie,TRUE,FALSE
paulette.tanguy,tanguy873,Tanguy,Paulette,TRUE,FALSE
adélaïde.jourdan,jourdan454,Jourdan,Adélaïde,TRUE,FALSE
luce.antoine,antoine421,Antoine,Luce,FALSE,TRUE
laure.françois,françois414,François,Laure,FALSE,FALSE
rené.perrier,perrier642,Perrier,René,TRUE,FALSE
claire.hoareau,hoareau130,Hoareau,Claire,FALSE,FALSE
michelle.pinto,pinto124,Pinto,Michelle,TRUE,FALSE
gabrielle.allain,allain144,Allain,Gabrielle,FALSE,FALSE
alain.rodrigues,rodrigues731,Rodrigues,Alain,TRUE,FALSE
léon.leleu,leleu841,Leleu,Léon,FALSE,FALSE
michelle.riou,riou996,Riou,Michelle,TRUE,FALSE
auguste.picard,picard135,Picard,Auguste,TRUE,FALSE
william.leleu,leleu111,Leleu,William,FALSE,FALSE
mathilde.navarro,navarro909,Navarro,Mathilde,TRUE,TRUE
anouk.clerc,clerc199,Clerc,Anouk,TRUE,FALSE
martin.gros,gros384,Gros,Martin,FALSE,FALSE
susan.masse,masse942,Masse,Susan,TRUE,TRUE
matthieu.royer,royer153,Royer,Matthieu,FALSE,TRUE
frédérique.royer,royer677,Royer,Frédérique,TRUE,FALSE
gabrielle.texier,texier608,Texier,Gabrielle,TRUE,FALSE
joséphine.besnard,besnard884,Besnard,Joséphine,FALSE,FALSE
bernadette.bailly,bailly672,Bailly,Bernadette,FALSE,FALSE
julien.hebert,hebert379,Hebert,Julien,FALSE,FALSE
françois.perret,perret439,Perret,François,FALSE,TRUE
madeleine.foucher,foucher569,Foucher,Madeleine,TRUE,TRUE
camille.lebreton,lebreton525,Lebreton,Camille,TRUE,TRUE
raymond.valette,valette491,Valette,Raymond,FALSE,TRUE
édouard.delmas,delmas234,Delmas,Édouard,TRUE,TRUE
alfred.guilbert,guilbert503,Guilbert,Alfred,TRUE,FALSE
corinne.leleu,leleu345,Leleu,Corinne,FALSE,TRUE
paulette.bazin,bazin964,Bazin,Paulette,FALSE,TRUE
william.bigot,bigot637,Bigot,William,TRUE,FALSE
franck.grenier,grenier756,Grenier,Franck,TRUE,FALSE
daniel.turpin,turpin317,Turpin,Daniel,FALSE,FALSE
margaud.blanchard,blanchard499,Blanchard,Margaud,FALSE,TRUE
céline.bègue,bègue187,Bègue,Céline,FALSE,TRUE
adélaïde.bonnin,bonnin241,Bonnin,Adélaïde,FALSE,FALSE
alain.munoz,munoz153,Munoz,Alain,TRUE,FALSE
renée.menard,menard673,Menard,Renée,TRUE,TRUE
david.cohen,cohen970,Cohen,David,TRUE,FALSE
louise.lecoq,lecoq637,Lecoq,Louise,FALSE,TRUE
dorothée.vincent,vincent896,Vincent,Dorothée,TRUE,FALSE
margot.riou,riou759,Riou,Margot,TRUE,FALSE
suzanne.mendès,mendès127,Mendès,Suzanne,TRUE,FALSE
timothée.vasseur,vasseur818,Vasseur,Timothée,TRUE,TRUE
frédéric.poulain,poulain832,Poulain,Frédéric,TRUE,TRUE
colette.michel,michel774,Michel,Colette,TRUE,FALSE
zacharie.delahaye,delahaye989,Delahaye,Zacharie,FALSE,FALSE
luc.gros,gros693,Gros,Luc,FALSE,TRUE
noémi.colin,colin723,Colin,Noémi,TRUE,FALSE
alain.dupré,dupré540,Dupré,Alain,TRUE,FALSE
tristan.gilles,gilles669,Gilles,Tristan,TRUE,FALSE
nathalie.martel,martel968,Martel,Nathalie,TRUE,TRUE
julie.lévêque,lévêque230,Lévêque,Julie,FALSE,TRUE
alexandrie.deschamps,deschamps219,Deschamps,Alexandrie,FALSE,FALSE
thibault.besson,besson942,Besson,Thibault,TRUE,FALSE
mathilde.le gall,le gall783,Le Gall,Mathilde,TRUE,TRUE
henri.martineau,martineau997,Martineau,Henri,FALSE,FALSE
michel.labbé,labbé462,Labbé,Michel,TRUE,FALSE
louise.martinez,martinez727,Martinez,Louise,TRUE,TRUE
hortense.meunier,meunier741,Meunier,Hortense,TRUE,FALSE
émile.foucher,foucher285,Foucher,Émile,FALSE,FALSE
franck.diallo,diallo737,Diallo,Franck,TRUE,FALSE
benjamin.paris,paris387,Paris,Benjamin,TRUE,FALSE
nicolas.millet,millet323,Millet,Nicolas,FALSE,TRUE
jacqueline.dijoux,dijoux639,Dijoux,Jacqueline,FALSE,FALSE
marie.dupuis,dupuis328,Dupuis,Marie,TRUE,FALSE
renée.noël,noël855,Noël,Renée,TRUE,FALSE
arnaude.descamps,descamps654,Descamps,Arnaude,FALSE,TRUE
paul.laine,laine500,Laine,Paul,FALSE,FALSE
georges.huet,huet645,Huet,Georges,FALSE,TRUE
madeleine.bailly,bailly106,Bailly,Madeleine,TRUE,TRUE
jacqueline.perrin,perrin108,Perrin,Jacqueline,TRUE,FALSE
monique.vincent,vincent223,Vincent,Monique,FALSE,TRUE
frédéric.gillet,gillet394,Gillet,Frédéric,TRUE,TRUE
jérôme.bouvet,bouvet574,Bouvet,Jérôme,TRUE,FALSE
alex.chevalier,chevalier176,Chevalier,Alex,TRUE,FALSE
christophe.carpentier,carpentier665,Carpentier,Christophe,TRUE,TRUE
agathe.delorme,delorme785,Delorme,Agathe,TRUE,TRUE
raymond.payet,payet136,Payet,Raymond,TRUE,TRUE
antoine.pottier,pottier337,Pottier,Antoine,TRUE,FALSE
marthe.dupuis,dupuis351,Dupuis,Marthe,FALSE,TRUE
philippine.legendre,legendre364,Legendre,Philippine,TRUE,TRUE
adrienne.gautier,gautier130,Gautier,Adrienne,TRUE,FALSE
laurence.delannoy,delannoy586,Delannoy,Laurence,TRUE,TRUE
roger.le gall,le gall801,Le Gall,Roger,FALSE,TRUE
guillaume.lemaître,lemaître394,Lemaître,Guillaume,TRUE,TRUE
andré.perez,perez903,Perez,André,TRUE,FALSE
maurice.picard,picard815,Picard,Maurice,TRUE,FALSE
dorothée.gallet,gallet542,Gallet,Dorothée,TRUE,FALSE
suzanne.tessier,tessier836,Tessier,Suzanne,TRUE,TRUE
émilie.mace,mace323,Mace,Émilie,TRUE,FALSE
manon.lucas,lucas389,Lucas,Manon,TRUE,FALSE
mathilde.rossi,rossi375,Rossi,Mathilde,TRUE,FALSE
camille.bruneau,bruneau592,Bruneau,Camille,FALSE,TRUE
louis.lombard,lombard571,Lombard,Louis,FALSE,FALSE
margaud.chevallier,chevallier816,Chevallier,Margaud,TRUE,TRUE
louise.pinto,pinto593,Pinto,Louise,TRUE,FALSE
emmanuelle.duval,duval983,Duval,Emmanuelle,FALSE,FALSE
sébastien.delaunay,delaunay179,Delaunay,Sébastien,FALSE,TRUE
margaux.dupuy,dupuy795,Dupuy,Margaux,FALSE,FALSE
hugues.leclercq,leclercq543,Leclercq,Hugues,TRUE,TRUE
théodore.devaux,devaux600,Devaux,Théodore,TRUE,TRUE
édith.grondin,grondin910,Grondin,Édith,TRUE,TRUE
aurore.costa,costa628,Costa,Aurore,FALSE,FALSE
denis.guichard,guichard693,Guichard,Denis,TRUE,FALSE
christine.andre,andre812,Andre,Christine,TRUE,FALSE
noël.giraud,giraud313,Giraud,Noël,TRUE,FALSE
zoé.colas,colas722,Colas,Zoé,TRUE,TRUE
margaux.roger,roger475,Roger,Margaux,FALSE,TRUE
jules.courtois,courtois587,Courtois,Jules,FALSE,TRUE
christophe.adam,adam530,Adam,Christophe,TRUE,TRUE
aimé.petit,petit232,Petit,Aimé,FALSE,FALSE
charlotte.goncalves,goncalves949,Goncalves,Charlotte,TRUE,FALSE
xavier.roger,roger598,Roger,Xavier,FALSE,FALSE
océane.becker,becker654,Becker,Océane,FALSE,FALSE
arnaude.jean,jean254,Jean,Arnaude,FALSE,FALSE
susanne.voisin,voisin401,Voisin,Susanne,FALSE,FALSE
éric.delmas,delmas358,Delmas,Éric,FALSE,TRUE
lorraine.morvan,morvan325,Morvan,Lorraine,TRUE,FALSE
martine.gilbert,gilbert266,Gilbert,Martine,FALSE,TRUE
roland.guillet,guillet677,Guillet,Roland,TRUE,TRUE
victoire.guichard,guichard906,Guichard,Victoire,TRUE,TRUE
jeanne.perrin,perrin167,Perrin,Jeanne,TRUE,TRUE
mathilde.maillet,maillet878,Maillet,Mathilde,FALSE,TRUE
marianne.charpentier,charpentier602,Charpentier,Marianne,FALSE,FALSE
sylvie.delaunay,delaunay822,Delaunay,Sylvie,FALSE,TRUE
maggie.rolland,rolland150,Rolland,Maggie,FALSE,FALSE
clémence.vidal,vidal945,Vidal,Clémence,FALSE,TRUE
édouard.henry,henry855,Henry,Édouard,TRUE,FALSE
geneviève.boucher,boucher317,Boucher,Geneviève,TRUE,FALSE
céline.fournier,fournier391,Fournier,Céline,FALSE,FALSE
margaux.alexandre,alexandre591,Alexandre,Margaux,FALSE,FALSE
théodore.alves,alves632,Alves,Théodore,TRUE,FALSE
jean.blanchet,blanchet643,Blanchet,Jean,FALSE,FALSE
marthe.antoine,antoine565,Antoine,Marthe,TRUE,FALSE
isabelle.parent,parent211,Parent,Isabelle,TRUE,FALSE
véronique.daniel,daniel674,Daniel,Véronique,FALSE,TRUE
capucine.breton,breton951,Breton,Capucine,TRUE,TRUE
isaac.thomas,thomas263,Thomas,Isaac,TRUE,TRUE
dorothée.lévy,lévy565,Lévy,Dorothée,TRUE,TRUE
pierre.pichon,pichon312,Pichon,Pierre,FALSE,TRUE
océane.dos santos,dos santos887,Dos Santos,Océane,TRUE,TRUE
alex.bègue,bègue696,Bègue,Alex,TRUE,FALSE
william.pelletier,pelletier950,Pelletier,William,TRUE,FALSE
madeleine.turpin,turpin780,Turpin,Madeleine,FALSE,TRUE
guillaume.martin,martin878,Martin,Guillaume,TRUE,TRUE
charles.camus,camus327,Camus,Charles,TRUE,FALSE
maurice.hamon,hamon661,Hamon,Maurice,FALSE,TRUE
jules.pelletier,pelletier630,Pelletier,Jules,TRUE,FALSE
françoise.lemonnier,lemonnier976,Lemonnier,Françoise,TRUE,TRUE
zoé.roche,roche868,Roche,Zoé,FALSE,TRUE
michèle.morin,morin586,Morin,Michèle,TRUE,FALSE
amélie.valette,valette225,Valette,Amélie,TRUE,TRUE
lucie.de oliveira,de oliveira286,De Oliveira,Lucie,FALSE,FALSE
marc.guichard,guichard299,Guichard,Marc,TRUE,FALSE
michelle.bazin,bazin492,Bazin,Michelle,TRUE,FALSE
robert.gosselin,gosselin957,Gosselin,Robert,TRUE,TRUE
alfred.antoine,antoine304,Antoine,Alfred,FALSE,TRUE
laurence.girard,girard451,Girard,Laurence,FALSE,FALSE
jeannine.guichard,guichard994,Guichard,Jeannine,FALSE,FALSE
laetitia.vincent,vincent335,Vincent,Laetitia,FALSE,FALSE
antoine.bailly,bailly272,Bailly,Antoine,FALSE,TRUE
sylvie.thomas,thomas218,Thomas,Sylvie,TRUE,FALSE
isaac.leduc,leduc838,Leduc,Isaac,FALSE,FALSE
thérèse.gomez,gomez510,Gomez,Thérèse,TRUE,TRUE
raymond.cordier,cordier877,Cordier,Raymond,TRUE,FALSE
julien.colin,colin325,Colin,Julien,TRUE,TRUE
louis.barbier,barbier967,Barbier,Louis,FALSE,TRUE
théophile.barbier,barbier763,Barbier,Théophile,FALSE,TRUE
arnaude.bonnin,bonnin103,Bonnin,Arnaude,FALSE,TRUE
gabriel.lefort,lefort527,Lefort,Gabriel,FALSE,TRUE
jules.lemoine,lemoine248,Lemoine,Jules,TRUE,TRUE
marianne.valette,valette478,Valette,Marianne,FALSE,FALSE
andré.mercier,mercier683,Mercier,André,FALSE,TRUE
raymond.caron,caron663,Caron,Raymond,TRUE,FALSE
eugène.roche,roche244,Roche,Eugène,FALSE,TRUE
philippe.brunel,brunel935,Brunel,Philippe,TRUE,FALSE
alice.coulon,coulon455,Coulon,Alice,TRUE,FALSE
aimée.couturier,couturier739,Couturier,Aimée,FALSE,TRUE
éléonore.grégoire,grégoire255,Grégoire,Éléonore,TRUE,FALSE
alexandria.toussaint,toussaint904,Toussaint,Alexandria,FALSE,TRUE
gabrielle.gomez,gomez266,Gomez,Gabrielle,FALSE,TRUE
anouk.bousquet,bousquet961,Bousquet,Anouk,TRUE,TRUE
sébastien.collin,collin898,Collin,Sébastien,FALSE,TRUE
rémy.robin,robin840,Robin,Rémy,TRUE,FALSE
